Paraguay,4.2,4.499,6.778,7.497,8.125,8.92,9.692,5.1
Uruguay,6.5,6.514,9.29,9.268,9.659,9.9532,10.32,0.0093
Falkland Islands (Islas Malvinas),0.013206,0.0141825,0.01395,0.01395,0.01395,0.01395,0.01395,1.8
Bolivia,3.4,4.194,5.703,6.114,6.457,6.9838,7.54882,0.2
Guyana,0.7,0.367,0.563,0.592,0.643,0.67,0.77,1.4
Suriname,1.3,1.381,1.534,1.717,1.739,1.9215,1.92674,1.7
Cyprus,3,3.95,4.786,4.479,4.31,3.86822,3.92902,48
Turkey,99,129.0048,170.40374,187.139,195.685,198.19754,207.2939,3
Bahrain,5.4,17.794,20.936,21.4375,22.017,23.02704,24.54782,1.4
Yemen,2.3,3.407,5.436,4.242,4.319,5.80094,5.21724,18
Kuwait,27,36.14296,46.71426,46.928,50.003,49.92508,53.6356,3.7
Oman,6.7,9.08,14.982,17.231,20.359,22.793,25.173,4.3
Qatar,8,12.513,24.688,27.262,30.532,30.42892,34.02948,20
Iraq,27,20.997,34.09534,37.316,33.849,44.0711,41.78778,50
Iran,94,135.19698,182.7144,186.19518,195.322,201.13713,217.8738,15
United Arab Emirates,36,52.701,84.871,86.109,89.116,92.23168,95.50432,18
Israel,37,42.63222,49.47366,50.179,53.082,50.43094,50.63748,5.3
Syria,16,25.623,36.30174,33.197,27.281,19.58102,17.08144,3.1
Jordan,6.5,8.52366,12.517,13.275,14.522,14.76406,15.54276,2.7
Lebanon,9.2,10.60778,14.18762,14.395,12.938,15.37192,15.76046,2.3
Palestinian Territories,2.3,2.3,3.3,4.6,5.1,5.3,5.2,5.2
Saudi Arabia,61,109,146.978,204.275,211.564,231.608,246.98804,271.9927
